InvoiceNo,StockCode,Qty,InvoiceDate,CustomerID,Country
575734,21892,604,11/11/2011 8:39,12384,Switzerland
575734,22692,972,11/11/2011 8:39,12384,Switzerland
575734,21430,201,11/11/2011 8:39,12384,Switzerland
537676,22567,492,12/8/2010 9:53,12386,Australia
541271,84970,460,1/17/2011 11:12,12388,Australia
541271,22957,800,1/17/2011 11:12,12388,Australia
541271,22963,665,1/17/2011 11:12,12388,Australia
541271,22969,124,1/17/2011 11:12,12388,Australia
543357,84978,56,2/7/2011 13:59,12388,Australia
546135,22957,885,3/9/2011 15:47,12388,Australia
546135,84978,143,3/9/2011 15:47,12388,Australia
546135,84970,534,3/9/2011 15:47,12388,Australia
560033,23319,448,7/14/2011 13:28,12388,Australia
560033,84970,369,7/14/2011 13:28,12388,Australia
560033,84978,823,7/14/2011 13:28,12388,Australia
560033,22580,838,7/14/2011 13:28,12388,Australia
560033,22086,461,7/14/2011 13:28,12388,Australia
560033,23294,485,7/14/2011 13:28,12388,Australia
560033,23297,103,7/14/2011 13:28,12388,Australia
560033,23296,990,7/14/2011 13:28,12388,Australia
568145,84970,263,9/25/2011 11:30,12388,Australia
568145,84970,259,9/25/2011 11:30,12388,Australia
568145,84978,135,9/25/2011 11:30,12388,Australia
568145,22086,383,9/25/2011 11:30,12388,Australia
578459,22086,391,11/24/2011 12:30,12388,Australia
578459,22580,398,11/24/2011 12:30,12388,Australia
567530,22634,682,9/21/2011 9:33,12390,Belgium
567530,22635,805,9/21/2011 9:33,12390,Belgium
567530,23007,318,9/21/2011 9:33,12390,Belgium
567530,23008,755,9/21/2011 9:33,12390,Belgium
567530,22544,793,9/21/2011 9:33,12390,Belgium
567530,22539,170,9/21/2011 9:33,12390,Belgium
567530,22540,457,9/21/2011 9:33,12390,Belgium
567530,22745,724,9/21/2011 9:33,12390,Belgium
567530,22746,892,9/21/2011 9:33,12390,Belgium
567530,23229,944,9/21/2011 9:33,12390,Belgium
567530,23390,151,9/21/2011 9:33,12390,Belgium
567530,16161,391,9/21/2011 9:33,12390,Belgium
567530,22045,791,9/21/2011 9:33,12390,Belgium
577228,22668,573,11/18/2011 12:07,12391,Cyprus
577228,22435,718,11/18/2011 12:07,12391,Cyprus
577228,23008,548,11/18/2011 12:07,12391,Cyprus
577228,22144,386,11/18/2011 12:07,12391,Cyprus
577228,23077,78,11/18/2011 12:07,12391,Cyprus
577228,22144,416,11/18/2011 12:07,12391,Cyprus
577228,22435,506,11/18/2011 12:07,12391,Cyprus
577228,22273,942,11/18/2011 12:07,12391,Cyprus
577228,22271,979,11/18/2011 12:07,12391,Cyprus
577228,22749,417,11/18/2011 12:07,12391,Cyprus
577228,22940,644,11/18/2011 12:07,12391,Cyprus
577228,21733,539,11/18/2011 12:07,12391,Cyprus
577228,22804,168,11/18/2011 12:07,12391,Cyprus
577228,23159,235,11/18/2011 12:07,12391,Cyprus
577228,22759,396,11/18/2011 12:07,12391,Cyprus
577228,23197,248,11/18/2011 12:07,12391,Cyprus
577228,20674,480,11/18/2011 12:07,12391,Cyprus
577228,20675,448,11/18/2011 12:07,12391,Cyprus
577228,20677,865,11/18/2011 12:07,12391,Cyprus
577228,51014,556,11/18/2011 12:07,12391,Cyprus
540700,22619,209,1/11/2011 9:47,12393,Australia
540700,20727,897,1/11/2011 9:47,12393,Australia
540700,21249,364,1/11/2011 9:47,12393,Australia
540700,22378,630,1/11/2011 9:47,12393,Australia
540700,22549,435,1/11/2011 9:47,12393,Australia
540700,21578,628,1/11/2011 9:47,12393,Australia
540700,21577,156,1/11/2011 9:47,12393,Australia
540700,22244,203,1/11/2011 9:47,12393,Australia
549313,20727,350,4/8/2011 9:45,12393,Australia
549313,22273,476,4/8/2011 9:45,12393,Australia
549313,22379,710,4/8/2011 9:45,12393,Australia
549313,22195,427,4/8/2011 9:45,12393,Australia
568708,22379,796,9/28/2011 15:41,12393,Australia
568708,22619,230,9/28/2011 15:41,12393,Australia
568708,22466,637,9/28/2011 15:41,12393,Australia
568708,23388,136,9/28/2011 15:41,12393,Australia
568708,23389,833,9/28/2011 15:41,12393,Australia
568708,23390,322,9/28/2011 15:41,12393,Australia
568708,23389,193,9/28/2011 15:41,12393,Australia
552188,21240,995,5/6/2011 14:01,12394,Belgium
552188,20675,444,5/6/2011 14:01,12394,Belgium
552188,20674,990,5/6/2011 14:01,12394,Belgium
552188,21244,414,5/6/2011 14:01,12394,Belgium
552188,22634,486,5/6/2011 14:01,12394,Belgium
552188,21452,390,5/6/2011 14:01,12394,Belgium
569997,23296,884,10/7/2011 8:08,12394,Belgium
569997,37495,535,10/7/2011 8:08,12394,Belgium
537026,21217,611,12/3/2010 16:35,12395,Belgium
537026,21975,567,12/3/2010 16:35,12395,Belgium
539447,21880,623,12/17/2010 16:00,12395,Belgium
539447,22667,814,12/17/2010 16:00,12395,Belgium
543733,22539,550,2/11/2011 12:16,12395,Belgium
543733,22544,865,2/11/2011 12:16,12395,Belgium
543733,22540,671,2/11/2011 12:16,12395,Belgium
543733,21218,75,2/11/2011 12:16,12395,Belgium
551985,22712,469,5/5/2011 14:38,12395,Belgium
551985,22329,878,5/5/2011 14:38,12395,Belgium
551985,22628,279,5/5/2011 14:38,12395,Belgium
552884,22729,802,5/12/2011 10:15,12395,Belgium
552884,22730,726,5/12/2011 10:15,12395,Belgium
552884,84380,377,5/12/2011 10:15,12395,Belgium
552884,22968,64,5/12/2011 10:15,12395,Belgium
552884,22712,723,5/12/2011 10:15,12395,Belgium
552884,21218,299,5/12/2011 10:15,12395,Belgium
558623,21561,560,6/30/2011 16:52,12395,Belgium
558623,22729,187,6/30/2011 16:52,12395,Belgium
563852,22329,960,8/19/2011 15:18,12395,Belgium
569496,23388,512,10/4/2011 13:45,12395,Belgium
569496,23389,321,10/4/2011 13:45,12395,Belgium
569496,23390,486,10/4/2011 13:45,12395,Belgium
569496,23345,372,10/4/2011 13:45,12395,Belgium
569496,23346,336,10/4/2011 13:45,12395,Belgium
575151,22329,840,11/8/2011 16:12,12395,Belgium
575151,22667,773,11/8/2011 16:12,12395,Belgium
575151,22899,716,11/8/2011 16:12,12395,Belgium
575154,22507,840,11/8/2011 16:15,12395,Belgium
577551,23389,433,11/20/2011 15:21,12395,Belgium
577551,23390,178,11/20/2011 15:21,12395,Belgium
577551,21975,179,11/20/2011 15:21,12395,Belgium
561507,22544,931,7/27/2011 14:21,12397,Belgium
561507,22539,659,7/27/2011 14:21,12397,Belgium
561507,22540,98,7/27/2011 14:21,12397,Belgium
561507,22489,274,7/27/2011 14:21,12397,Belgium
561507,22505,278,7/27/2011 14:21,12397,Belgium
561507,21430,106,7/27/2011 14:21,12397,Belgium
561507,23241,367,7/27/2011 14:21,12397,Belgium
561507,21918,275,7/27/2011 14:21,12397,Belgium
561507,23007,854,7/27/2011 14:21,12397,Belgium
561507,23010,865,7/27/2011 14:21,12397,Belgium
561507,23008,637,7/27/2011 14:21,12397,Belgium
561507,22899,899,7/27/2011 14:21,12397,Belgium
561507,23346,506,7/27/2011 14:21,12397,Belgium
561507,23345,602,7/27/2011 14:21,12397,Belgium
561507,84509,742,7/27/2011 14:21,12397,Belgium
561507,22636,486,7/27/2011 14:21,12397,Belgium
561507,22652,320,7/27/2011 14:21,12397,Belgium
561507,22716,326,7/27/2011 14:21,12397,Belgium
561507,22969,579,7/27/2011 14:21,12397,Belgium
561507,23289,305,7/27/2011 14:21,12397,Belgium
561507,23291,620,7/27/2011 14:21,12397,Belgium
561507,21452,223,7/27/2011 14:21,12397,Belgium
561507,22646,400,7/27/2011 14:21,12397,Belgium
561507,22534,72,7/27/2011 14:21,12397,Belgium
574336,23390,757,11/4/2011 9:52,12397,Belgium
574336,23388,810,11/4/2011 9:52,12397,Belgium
574336,23389,216,11/4/2011 9:52,12397,Belgium
574336,23289,55,11/4/2011 9:52,12397,Belgium
574336,23291,896,11/4/2011 9:52,12397,Belgium
574336,21452,357,11/4/2011 9:52,12397,Belgium
574336,23493,750,11/4/2011 9:52,12397,Belgium
574336,23569,223,11/4/2011 9:52,12397,Belgium
574336,21733,207,11/4/2011 9:52,12397,Belgium
574336,22692,700,11/4/2011 9:52,12397,Belgium
574336,22637,65,11/4/2011 9:52,12397,Belgium
572567,37495,346,10/25/2011 10:27,12398,Switzerland
572567,21452,791,10/25/2011 10:27,12398,Switzerland
572567,22637,694,10/25/2011 10:27,12398,Switzerland
572567,21669,431,10/25/2011 10:27,12398,Switzerland
572567,21673,950,10/25/2011 10:27,12398,Switzerland
572567,21668,630,10/25/2011 10:27,12398,Switzerland
572567,21672,577,10/25/2011 10:27,12398,Switzerland
572567,21671,839,10/25/2011 10:27,12398,Switzerland
572567,22892,531,10/25/2011 10:27,12398,Switzerland
572567,21975,892,10/25/2011 10:27,12398,Switzerland
572567,23296,98,10/25/2011 10:27,12398,Switzerland
572567,22969,77,10/25/2011 10:27,12398,Switzerland
572567,20723,378,10/25/2011 10:27,12398,Switzerland
572567,20718,813,10/25/2011 10:27,12398,Switzerland
572567,21981,253,10/25/2011 10:27,12398,Switzerland
572567,23231,431,10/25/2011 10:27,12398,Switzerland
572567,22704,210,10/25/2011 10:27,12398,Switzerland
572567,16161,711,10/25/2011 10:27,12398,Switzerland
572567,22534,905,10/25/2011 10:27,12398,Switzerland
572567,21791,829,10/25/2011 10:27,12398,Switzerland
572567,23077,919,10/25/2011 10:27,12398,Switzerland
572567,22544,168,10/25/2011 10:27,12398,Switzerland
572567,22539,325,10/25/2011 10:27,12398,Switzerland
547412,21975,432,3/23/2011 9:42,12399,Belgium
547412,84988,723,3/23/2011 9:42,12399,Belgium
547412,22534,613,3/23/2011 9:42,12399,Belgium
552543,21975,367,5/10/2011 10:22,12399,Belgium
552543,20727,657,5/10/2011 10:22,12399,Belgium
563172,23297,396,8/12/2011 13:15,12399,Belgium
563172,23353,924,8/12/2011 13:15,12399,Belgium
563172,22544,637,8/12/2011 13:15,12399,Belgium
543537,84279,696,2/9/2011 13:50,12401,Belgium
541675,21929,444,1/20/2011 13:49,12402,Belgium
541675,21928,250,1/20/2011 13:49,12402,Belgium
541675,22957,715,1/20/2011 13:49,12402,Belgium
541675,22859,396,1/20/2011 13:49,12402,Belgium
541675,22432,618,1/20/2011 13:49,12402,Belgium
572184,21770,245,10/21/2011 10:51,12403,Denmark
559928,23241,667,7/14/2011 8:52,12405,Finland
559928,21578,649,7/14/2011 8:52,12405,Finland
559928,21429,348,7/14/2011 8:52,12405,Finland
559928,22668,366,7/14/2011 8:52,12405,Finland
559928,21249,212,7/14/2011 8:52,12405,Finland
559928,47591,302,7/14/2011 8:52,12405,Finland
559928,21975,565,7/14/2011 8:52,12405,Finland
559928,21981,170,7/14/2011 8:52,12405,Finland
559928,20977,391,7/14/2011 8:52,12405,Finland
559928,20981,597,7/14/2011 8:52,12405,Finland
559928,21430,421,7/14/2011 8:52,12405,Finland
559928,23238,822,7/14/2011 8:52,12405,Finland
556127,84077,932,6/9/2011 10:23,12406,Denmark
556127,22585,455,6/9/2011 10:23,12406,Denmark
556127,23207,492,6/9/2011 10:23,12406,Denmark
556127,22652,777,6/9/2011 10:23,12406,Denmark
556127,22964,459,6/9/2011 10:23,12406,Denmark
556127,23237,343,6/9/2011 10:23,12406,Denmark
556127,23244,994,6/9/2011 10:23,12406,Denmark
556127,23308,264,6/9/2011 10:23,12406,Denmark
556127,22848,857,6/9/2011 10:23,12406,Denmark
556127,22725,530,6/9/2011 10:23,12406,Denmark
556127,22729,750,6/9/2011 10:23,12406,Denmark
577126,22348,185,11/17/2011 19:22,12406,Denmark
577126,22980,732,11/17/2011 19:22,12406,Denmark
577126,21989,241,11/17/2011 19:22,12406,Denmark
577126,21987,519,11/17/2011 19:22,12406,Denmark
577126,21988,286,11/17/2011 19:22,12406,Denmark
577126,22435,808,11/17/2011 19:22,12406,Denmark
577126,22437,396,11/17/2011 19:22,12406,Denmark
577126,21509,252,11/17/2011 19:22,12406,Denmark
577126,22952,542,11/17/2011 19:22,12406,Denmark
577126,22964,262,11/17/2011 19:22,12406,Denmark
577126,84378,575,11/17/2011 19:22,12406,Denmark
577126,84380,531,11/17/2011 19:22,12406,Denmark
577126,23296,966,11/17/2011 19:22,12406,Denmark
547061,47559,929,3/20/2011 13:21,12407,Belgium
547061,84987,391,3/20/2011 13:21,12407,Belgium
547061,47591,703,3/20/2011 13:21,12407,Belgium
547061,21975,361,3/20/2011 13:21,12407,Belgium
550440,23077,162,4/18/2011 12:25,12407,Belgium
550440,23159,123,4/18/2011 12:25,12407,Belgium
550440,47559,286,4/18/2011 12:25,12407,Belgium
550440,22635,605,4/18/2011 12:25,12407,Belgium
559058,23159,608,7/6/2011 9:49,12407,Belgium
559058,22634,348,7/6/2011 9:49,12407,Belgium
559058,84596,156,7/6/2011 9:49,12407,Belgium
559058,84596,395,7/6/2011 9:49,12407,Belgium
559058,84596,559,7/6/2011 9:49,12407,Belgium
559058,84596,706,7/6/2011 9:49,12407,Belgium
559058,23308,855,7/6/2011 9:49,12407,Belgium
559058,37495,330,7/6/2011 9:49,12407,Belgium
559058,23076,791,7/6/2011 9:49,12407,Belgium
559058,23077,507,7/6/2011 9:49,12407,Belgium
559058,22646,531,7/6/2011 9:49,12407,Belgium
559058,21975,84,7/6/2011 9:49,12407,Belgium
572133,23077,210,10/21/2011 10:11,12407,Belgium
572133,23159,71,10/21/2011 10:11,12407,Belgium
572133,21217,679,10/21/2011 10:11,12407,Belgium
572133,22899,254,10/21/2011 10:11,12407,Belgium
547684,23176,233,3/24/2011 14:46,12408,Belgium
547684,22746,54,3/24/2011 14:46,12408,Belgium
547684,22745,780,3/24/2011 14:46,12408,Belgium
547684,23008,838,3/24/2011 14:46,12408,Belgium
547684,23007,892,3/24/2011 14:46,12408,Belgium
547684,22729,319,3/24/2011 14:46,12408,Belgium
547684,22725,941,3/24/2011 14:46,12408,Belgium
547684,20723,695,3/24/2011 14:46,12408,Belgium
547684,22466,324,3/24/2011 14:46,12408,Belgium
547685,22628,703,3/24/2011 14:47,12408,Belgium
547685,20713,831,3/24/2011 14:47,12408,Belgium
557147,23244,316,6/17/2011 10:51,12408,Belgium
557147,23237,931,6/17/2011 10:51,12408,Belgium
557147,23241,460,6/17/2011 10:51,12408,Belgium
557147,22348,396,6/17/2011 10:51,12408,Belgium
557147,20723,349,6/17/2011 10:51,12408,Belgium
557147,23208,73,6/17/2011 10:51,12408,Belgium
557147,22972,130,6/17/2011 10:51,12408,Belgium
565246,23200,794,9/2/2011 10:27,12408,Belgium
565246,22894,135,9/2/2011 10:27,12408,Belgium
574862,23346,397,11/7/2011 12:27,12408,Belgium
574862,23345,786,11/7/2011 12:27,12408,Belgium
574862,22725,375,11/7/2011 12:27,12408,Belgium
574862,23208,671,11/7/2011 12:27,12408,Belgium
574862,23241,127,11/7/2011 12:27,12408,Belgium
574862,22549,257,11/7/2011 12:27,12408,Belgium
574862,21791,140,11/7/2011 12:27,12408,Belgium
574862,23388,256,11/7/2011 12:27,12408,Belgium
574862,23389,900,11/7/2011 12:27,12408,Belgium
556415,21770,454,6/10/2011 12:19,12409,Switzerland
556415,22192,86,6/10/2011 12:19,12409,Switzerland
556415,22427,266,6/10/2011 12:19,12409,Switzerland
556415,23171,772,6/10/2011 12:19,12409,Switzerland
556415,22637,469,6/10/2011 12:19,12409,Switzerland
556415,16161,839,6/10/2011 12:19,12409,Switzerland
556415,22045,88,6/10/2011 12:19,12409,Switzerland
556415,22549,216,6/10/2011 12:19,12409,Switzerland
556415,22634,310,6/10/2011 12:19,12409,Switzerland
556415,23049,554,6/10/2011 12:19,12409,Switzerland
556415,23052,414,6/10/2011 12:19,12409,Switzerland
556415,23008,903,6/10/2011 12:19,12409,Switzerland
556415,20677,284,6/10/2011 12:19,12409,Switzerland
556415,20675,601,6/10/2011 12:19,12409,Switzerland
556415,20674,950,6/10/2011 12:19,12409,Switzerland
556415,23007,261,6/10/2011 12:19,12409,Switzerland
556415,21124,411,6/10/2011 12:19,12409,Switzerland
556415,21164,647,6/10/2011 12:19,12409,Switzerland
556415,22413,332,6/10/2011 12:19,12409,Switzerland
556415,48184,467,6/10/2011 12:19,12409,Switzerland
567721,20675,82,9/22/2011 10:38,12409,Switzerland
567721,22668,663,9/22/2011 10:38,12409,Switzerland
567721,23007,947,9/22/2011 10:38,12409,Switzerland
567721,23008,657,9/22/2011 10:38,12409,Switzerland
567721,84378,960,9/22/2011 10:38,12409,Switzerland
567721,21770,207,9/22/2011 10:38,12409,Switzerland
567721,21680,897,9/22/2011 10:38,12409,Switzerland
567721,20723,572,9/22/2011 10:38,12409,Switzerland
567721,84968,194,9/22/2011 10:38,12409,Switzerland
567721,22734,484,9/22/2011 10:38,12409,Switzerland
567721,23388,176,9/22/2011 10:38,12409,Switzerland
567721,23389,662,9/22/2011 10:38,12409,Switzerland
543180,22626,373,2/4/2011 10:38,12410,Switzerland
543180,21218,850,2/4/2011 10:38,12410,Switzerland
543180,84988,662,2/4/2011 10:38,12410,Switzerland
543180,21974,429,2/4/2011 10:38,12410,Switzerland
543180,22957,734,2/4/2011 10:38,12410,Switzerland
543180,22243,449,2/4/2011 10:38,12410,Switzerland
543181,22191,191,2/4/2011 10:39,12410,Switzerland
543181,22192,228,2/4/2011 10:39,12410,Switzerland
543181,22193,633,2/4/2011 10:39,12410,Switzerland
557889,23291,937,6/23/2011 13:51,12412,Denmark
557889,23289,528,6/23/2011 13:51,12412,Denmark
557889,21918,974,6/23/2011 13:51,12412,Denmark
557889,84077,88,6/23/2011 13:51,12412,Denmark
557889,51014,641,6/23/2011 13:51,12412,Denmark
561102,23289,930,7/25/2011 11:17,12412,Denmark
561102,23291,658,7/25/2011 11:17,12412,Denmark
561102,23297,815,7/25/2011 11:17,12412,Denmark
561102,23319,456,7/25/2011 11:17,12412,Denmark
568223,23319,413,9/26/2011 10:16,12412,Denmark
568223,84077,596,9/26/2011 10:16,12412,Denmark
568223,22489,623,9/26/2011 10:16,12412,Denmark
540365,22418,152,1/6/2011 16:12,12413,France
540365,21883,390,1/6/2011 16:12,12413,France
540365,22634,820,1/6/2011 16:12,12413,France
540365,22273,811,1/6/2011 16:12,12413,France
540365,22750,436,1/6/2011 16:12,12413,France
540365,20679,964,1/6/2011 16:12,12413,France
569402,23201,881,10/4/2011 9:00,12413,France
550998,47599,70,4/26/2011 9:12,12414,Austria
540267,22505,654,1/6/2011 11:12,12415,Australia
540267,22859,739,1/6/2011 11:12,12415,Australia
540267,22619,342,1/6/2011 11:12,12415,Australia
540267,21891,427,1/6/2011 11:12,12415,Australia
540267,22659,756,1/6/2011 11:12,12415,Australia
540267,22692,779,1/6/2011 11:12,12415,Australia
540267,22379,651,1/6/2011 11:12,12415,Australia
540267,22378,395,1/6/2011 11:12,12415,Australia
540267,21243,187,1/6/2011 11:12,12415,Australia
540267,21244,982,1/6/2011 11:12,12415,Australia
540267,21239,510,1/6/2011 11:12,12415,Australia
540267,21240,190,1/6/2011 11:12,12415,Australia
540267,20677,461,1/6/2011 11:12,12415,Australia
540267,20675,758,1/6/2011 11:12,12415,Australia
543989,23231,517,2/15/2011 9:52,12415,Australia
543989,22969,750,2/15/2011 9:52,12415,Australia
543989,22963,365,2/15/2011 9:52,12415,Australia
543989,22968,273,2/15/2011 9:52,12415,Australia
543989,22652,499,2/15/2011 9:52,12415,Australia
543989,22635,915,2/15/2011 9:52,12415,Australia
543989,22544,154,2/15/2011 9:52,12415,Australia
543989,22613,815,2/15/2011 9:52,12415,Australia
543989,22634,482,2/15/2011 9:52,12415,Australia
543989,22716,148,2/15/2011 9:52,12415,Australia
543989,22636,117,2/15/2011 9:52,12415,Australia
543989,21216,92,2/15/2011 9:52,12415,Australia
543989,21217,123,2/15/2011 9:52,12415,Australia
543989,21880,308,2/15/2011 9:52,12415,Australia
543989,22329,603,2/15/2011 9:52,12415,Australia
543989,22505,118,2/15/2011 9:52,12415,Australia
543989,22628,934,2/15/2011 9:52,12415,Australia
543989,22667,664,2/15/2011 9:52,12415,Australia
543989,21218,605,2/15/2011 9:52,12415,Australia
543989,22840,382,2/15/2011 9:52,12415,Australia
543989,21164,531,2/15/2011 9:52,12415,Australia
543989,21249,272,2/15/2011 9:52,12415,Australia
545475,22978,476,3/3/2011 10:59,12415,Australia
545475,22980,794,3/3/2011 10:59,12415,Australia
545475,22968,503,3/3/2011 10:59,12415,Australia
545475,22505,243,3/3/2011 10:59,12415,Australia
545475,22539,594,3/3/2011 10:59,12415,Australia
545475,22635,207,3/3/2011 10:59,12415,Australia
545475,21216,258,3/3/2011 10:59,12415,Australia
545475,21217,848,3/3/2011 10:59,12415,Australia
545475,21218,148,3/3/2011 10:59,12415,Australia
545475,20677,144,3/3/2011 10:59,12415,Australia
545475,21239,635,3/3/2011 10:59,12415,Australia
545475,21240,587,3/3/2011 10:59,12415,Australia
545475,21243,757,3/3/2011 10:59,12415,Australia
545475,21244,386,3/3/2011 10:59,12415,Australia
545475,22840,407,3/3/2011 10:59,12415,Australia
545475,22848,673,3/3/2011 10:59,12415,Australia
545475,22969,720,3/3/2011 10:59,12415,Australia
545475,21509,292,3/3/2011 10:59,12415,Australia
545475,22636,395,3/3/2011 10:59,12415,Australia
545475,21981,683,3/3/2011 10:59,12415,Australia
545475,22045,457,3/3/2011 10:59,12415,Australia
545475,22634,147,3/3/2011 10:59,12415,Australia
545475,22540,668,3/3/2011 10:59,12415,Australia
545475,22271,279,3/3/2011 10:59,12415,Australia
545475,22273,932,3/3/2011 10:59,12415,Australia
545475,22750,821,3/3/2011 10:59,12415,Australia
545475,22749,364,3/3/2011 10:59,12415,Australia
545475,22619,956,3/3/2011 10:59,12415,Australia
545475,20675,262,3/3/2011 10:59,12415,Australia
545475,22028,937,3/3/2011 10:59,12415,Australia
553546,23176,445,5/17/2011 15:42,12415,Australia
553546,21524,97,5/17/2011 15:42,12415,Australia
553546,48138,576,5/17/2011 15:42,12415,Australia
553546,23175,962,5/17/2011 15:42,12415,Australia
553546,23172,566,5/17/2011 15:42,12415,Australia
553546,22992,502,5/17/2011 15:42,12415,Australia
553546,22991,869,5/17/2011 15:42,12415,Australia
553546,22466,391,5/17/2011 15:42,12415,Australia
553546,22549,563,5/17/2011 15:42,12415,Australia
553546,21791,430,5/17/2011 15:42,12415,Australia
553546,21770,257,5/17/2011 15:42,12415,Australia
553546,22980,147,5/17/2011 15:42,12415,Australia
553546,22978,389,5/17/2011 15:42,12415,Australia
553546,22979,492,5/17/2011 15:42,12415,Australia
553546,22692,757,5/17/2011 15:42,12415,Australia
553546,21891,537,5/17/2011 15:42,12415,Australia
553546,23049,352,5/17/2011 15:42,12415,Australia
553546,21892,462,5/17/2011 15:42,12415,Australia
553546,22619,901,5/17/2011 15:42,12415,Australia
553546,21888,231,5/17/2011 15:42,12415,Australia
553546,23171,128,5/17/2011 15:42,12415,Australia
554037,22712,488,5/20/2011 14:13,12415,Australia
554037,22619,827,5/20/2011 14:13,12415,Australia
556917,21929,401,6/15/2011 13:37,12415,Australia
556917,23172,310,6/15/2011 13:37,12415,Australia
